,2024.03,2024.03,2024.03,2024.03,2024.03,2024.03,2024.03,2024.03
주요재무정보,영업이익률,순이익률,매출액,부채비율,PER(배),PBR(배),ROE(지배주주),매출성장률
006370,-19.92,-41.55,161.0,143.44,-2.97,0.36,-14.52,0.0
008060,0.85,3.17,3256.0,24.87,21.6,0.37,1.72,0.2771789344009855
00806K,0.85,3.17,3256.0,24.87,21.6,0.37,1.72,0.2771789344009855
353200,-1.34,0.92,2148.0,31.93,78.41,1.48,1.9,-8.361774744027302
35320K,-1.34,0.92,2148.0,31.93,78.41,1.48,1.9,-8.361774744027302
000490,3.19,0.3,3624.0,262.33,2799.05,0.7,0.03,41.34165366614664
005750,3.31,1.96,630.0,119.58,-40.4,0.42,-1.02,-17.75456919060052
006570,-1.84,-3.51,361.0,154.04,-6.3,0.66,-9.98,-3.4759358288770055
001680,4.57,1.98,10445.0,156.66,9.4,0.53,5.66,5.4624394184168015
001685,4.57,1.98,10445.0,156.66,9.4,0.53,5.66,5.4624394184168015
084690,4.1,1.53,13151.0,172.79,27.29,0.48,1.76,4.348171070380069
084695,4.1,1.53,13151.0,172.79,27.29,0.48,1.76,4.348171070380069
128820,3.35,2.38,3962.0,177.47,-38.88,0.23,-0.71,-3.718104495747266
117580,5.89,4.65,3936.0,139.83,11.96,0.68,5.79,27.17285945072698
016710,5.77,5.79,4631.0,115.63,9.5,0.35,2.93,24.89212513484358
003540,6.79,4.93,10760.0,626.48,9.93,0.35,4.63,10.50631611379275
003547,6.79,4.93,10760.0,626.48,9.93,0.35,4.63,10.50631611379275
003545,6.79,4.93,10760.0,626.48,9.93,0.35,4.63,10.50631611379275
009190,0.21,-0.38,527.0,59.26,-3.57,1.23,-31.67,-384.8648648648649
014160,3.99,3.79,685.0,26.03,22.39,0.87,4.54,-5.386740331491713
047040,4.61,3.68,24873.0,195.46,3.06,0.37,12.64,-10.470808437117558
009320,1.04,-2.76,295.0,261.16,,2.28,,-5.144694533762058
003090,10.92,5.63,4439.0,64.99,8.68,0.84,14.74,-0.6935123042505592
069620,8.83,2.36,3358.0,94.09,12.28,1.76,15.71,-7.186290768380321
000430,5.92,4.64,2844.0,74.36,9.32,0.62,6.81,6.476974915761886
006340,2.32,1.72,1305.0,163.69,10.42,1.06,10.69,0.9280742459396751
006345,2.32,1.72,1305.0,163.69,10.42,1.06,10.69,0.9280742459396751
003220,9.46,5.68,1583.0,98.39,13.96,1.17,9.01,12.349183818310859
024890,-10.79,-10.47,256.0,177.08,-6.31,1.47,-21.2,3.225806451612903
002880,8.84,5.72,1502.0,648.53,-0.61,1.3,-120.48,18.547750591949487
000300,-13.96,-24.04,91.0,-138.4,-0.18,-0.25,527.92,-105.13833992094861
012800,1.54,-1.17,3481.0,209.22,-7.82,0.49,-7.14,19.82788296041308
015230,11.57,11.66,818.0,25.8,4.92,0.53,12.49,6.09597924773022
001070,-0.53,-0.43,279.0,38.5,-22.17,0.2,-1.33,-7.920792079207921
006650,-2.36,-0.99,6636.0,21.83,-47.54,0.45,-0.99,-1.2353028724512578
001440,3.65,2.67,7885.0,79.21,17.7,1.36,7.13,4.354155637903653
084010,2.15,2.97,2790.0,34.61,3.66,0.31,11.99,-13.942011104256633
001790,1.67,2.45,3252.0,127.67,10.52,0.55,5.3,-4.8287971905179985
001795,1.67,2.45,3252.0,127.67,10.52,0.55,5.3,-4.8287971905179985
001130,5.73,4.31,3396.0,49.42,2.56,0.22,9.06,-5.509181969949917
003490,12.53,9.47,42914.0,213.76,6.67,0.83,12.94,-2.3216643146537987
003495,12.53,9.47,42914.0,213.76,6.67,0.83,12.94,-2.3216643146537987
005880,24.6,15.99,5152.0,137.82,5.37,0.34,6.61,42.00661521499448
003830,1.76,13.28,341.0,20.5,32.29,0.18,0.67,10.714285714285714
016090,6.57,6.95,738.0,17.18,3.98,0.33,8.63,-25.303643724696357
069460,4.17,1.0,408.0,59.63,14.23,0.86,6.2,0.49261083743842365
192080,38.44,37.66,1605.0,8.72,5.67,0.88,18.49,4.5602605863192185
012510,19.19,38.74,944.0,90.99,31.51,2.53,9.53,-8.527131782945736
004830,5.34,5.21,285.0,46.91,29.78,1.55,6.0,0.35211267605633806
004835,5.34,5.21,285.0,46.91,29.78,1.55,6.0,0.35211267605633806
024900,0.36,0.61,4667.0,480.09,16.81,1.56,9.49,-14.523809523809526
145720,23.23,19.97,827.0,66.31,15.85,2.43,21.68,-33.41384863123994
002150,0.73,2.15,1240.0,120.93,12.12,0.96,8.11,-33.08148947652455
460850,4.28,3.83,5565.0,87.42,5.03,0.19,,6.121281464530892
460860,5.67,3.14,9273.0,96.52,2.72,0.33,,-17.39711384286478
001230,2.98,3.98,4398.0,38.03,0.69,0.16,17.76,-3.7636761487964985
023450,6.84,5.24,465.0,104.85,16.45,2.07,12.95,0.4319654427645789
004140,4.51,4.98,2106.0,300.06,4.66,0.7,16.12,7.121057985757884
007590,20.72,15.67,975.0,51.4,7.77,0.46,6.63,622.2222222222223
005960,-4.44,-4.11,4197.0,242.76,-4.4,0.21,-4.69,-19.843391902215433
005965,-4.44,-4.11,4197.0,242.76,-4.4,0.21,-4.69,-19.843391902215433
026960,9.5,44.33,1200.0,4.91,10.8,1.07,10.22,4.43864229765013
002210,0.46,-0.72,227.0,198.69,-48.06,3.2,-7.22,4.6082949308755765
102260,7.92,6.48,2533.0,86.78,6.73,0.59,9.22,-8.091436865021771
000640,5.1,2.52,3049.0,93.01,13.49,0.73,5.56,0.8600727753886867
170900,-10.36,-9.6,1554.0,96.33,-125.64,1.0,-0.79,-14.191054665930425
028100,2.39,3.89,912.0,77.36,17.08,0.79,4.81,2.5871766029246346
282690,9.45,12.34,438.0,22.2,14.54,0.44,3.02,-0.22779043280182232
001520,1.62,0.6,1923.0,46.78,30.08,0.24,0.98,-22.208737864077673
001527,1.62,0.6,1923.0,46.78,30.08,0.24,0.98,-22.208737864077673
084670,-1.26,-2.27,296.0,141.7,-6.93,0.45,-6.93,-7.5
082640,10.37,8.6,9613.0,1179.89,4.59,0.36,7.38,25.627286983795088
001525,1.62,0.6,1923.0,46.78,30.08,0.24,0.98,-22.208737864077673
008970,2.28,0.66,683.0,153.52,45.32,0.95,2.13,-25.92190889370933
092780,3.63,3.46,1108.0,207.32,6.97,0.46,6.88,6.74373795761079
049770,4.46,4.08,11190.0,120.46,5.17,0.64,13.06,9.641387419165197
006040,4.91,3.68,22419.0,138.89,7.88,0.5,8.71,6.640346287399515
